Year_of_Study,Voting_Preference,Income_Group,Income_Inequality,Income_Inequality_Change_Level,Unemployment_Past_Year,Unemployment_Past_Year_Change_Level,Unemployment_Next_Year,Thermometer_Business,Thermometer_Labor_Union,Thermometer_Middle_Class,Thermometer_Welfare,Thermometer_Poor,State_Code_FIPS,State_Code
2020,Democrat,High Income,Same,3.0,Same,3.0,Same,50.0,15.0,,,,28.0,MS
2020,Republican,High Income,Larger,1.0,Worse,5.0,Better,50.0,50.0,,,,29.0,MO
2020,Democrat,Middle Income,Larger,1.0,Same,3.0,Same,30.0,50.0,,,,55.0,WI
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,60.0,70.0,,,,36.0,NY
2020,Republican,Middle Income,Larger,1.0,Worse,5.0,Better,70.0,50.0,,,,26.0,MI
2020,,Low Income,Smaller,5.0,Worse,5.0,Same,99.0,99.0,,,,12.0,FL
2020,Republican,Low Income,Larger,1.0,Worse,4.0,Same,50.0,40.0,,,,4.0,AZ
2020,,Middle Income,Smaller,4.0,Worse,5.0,Worse,50.0,50.0,,,,26.0,MI
2020,,Low Income,Smaller,5.0,Worse,5.0,Worse,99.0,99.0,,,,36.0,NY
2020,Republican,Low Income,Same,3.0,Better,1.0,Better,60.0,15.0,,,,41.0,OR
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Better,70.0,85.0,,,,31.0,NE
2020,,Middle Income,Larger,2.0,Worse,5.0,Same,99.0,99.0,,,,48.0,TX
2020,,Upper Middle Income,Same,3.0,Same,3.0,Better,99.0,99.0,,,,48.0,TX
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,60.0,75.0,,,,17.0,IL
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,50.0,50.0,,,,53.0,WA
2020,Republican,Low Income,Larger,1.0,Worse,5.0,Same,0.0,40.0,,,,49.0,UT
2020,Democrat,Upper Middle Income,Larger,2.0,Worse,5.0,Worse,45.0,80.0,,,,48.0,TX
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,40.0,60.0,,,,25.0,MA
2020,,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,99.0,99.0,,,,6.0,CA
2020,,Low Income,Larger,2.0,Worse,5.0,Worse,75.0,80.0,,,,4.0,AZ
2020,,Low Income,Larger,1.0,Worse,5.0,Worse,40.0,60.0,,,,27.0,MN
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Better,5.0,90.0,,,,6.0,CA
2020,Republican,Upper Middle Income,Same,3.0,Worse,5.0,Better,60.0,60.0,,,,12.0,FL
2020,,Low Income,Larger,2.0,Same,3.0,Same,99.0,99.0,,,,25.0,MA
2020,Republican,Upper Middle Income,Same,3.0,Better,1.0,Same,40.0,30.0,,,,55.0,WI
2020,Republican,Low Income,Same,3.0,,,,15.0,98.0,,,,1.0,AL
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,4.0,Worse,40.0,40.0,,,,6.0,CA
2020,Republican,Middle Income,Larger,2.0,Worse,5.0,Same,50.0,15.0,,,,6.0,CA
2020,Republican,Low Income,Larger,1.0,Better,1.0,Same,85.0,70.0,,,,13.0,GA
2020,,Middle Income,Larger,1.0,Better,1.0,Better,99.0,99.0,,,,54.0,WV
2020,,Upper Middle Income,Larger,1.0,Same,3.0,Worse,40.0,60.0,,,,54.0,WV
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,50.0,50.0,,,,6.0,CA
2020,Republican,Middle Income,Larger,2.0,Worse,5.0,Better,70.0,40.0,,,,48.0,TX
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Same,50.0,50.0,,,,34.0,NJ
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Better,15.0,60.0,,,,15.0,HI
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,15.0,97.0,,,,13.0,GA
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Same,40.0,70.0,,,,53.0,WA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,15.0,85.0,,,,21.0,KY
2020,,Middle Income,Larger,1.0,Worse,5.0,Worse,99.0,99.0,,,,48.0,TX
2020,Republican,Middle Income,Same,3.0,Better,2.0,Better,70.0,70.0,,,,13.0,GA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,20.0,97.0,,,,48.0,TX
2020,Democrat,Middle Income,Same,3.0,,,Better,60.0,60.0,,,,42.0,PA
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Worse,40.0,60.0,,,,35.0,NM
2020,Democrat,Low Income,Larger,1.0,Same,3.0,Same,50.0,90.0,,,,40.0,OK
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,65.0,95.0,,,,39.0,OH
2020,Republican,Middle Income,Larger,1.0,Worse,5.0,Better,50.0,40.0,,,,37.0,NC
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,50.0,50.0,,,,48.0,TX
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Same,35.0,88.0,,,,6.0,CA
2020,,Low Income,Same,3.0,Same,3.0,Worse,99.0,99.0,,,,32.0,NV
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,60.0,97.0,,,,45.0,SC
2020,,Middle Income,Same,3.0,Same,3.0,Better,40.0,40.0,,,,31.0,NE
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,30.0,30.0,,,,11.0,DC
2020,Democrat,Middle Income,Larger,2.0,Worse,5.0,Better,30.0,60.0,,,,17.0,IL
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Worse,30.0,60.0,,,,37.0,NC
2020,,Low Income,Larger,1.0,Worse,5.0,Worse,5.0,40.0,,,,29.0,MO
2020,Republican,Upper Middle Income,Same,3.0,Same,3.0,Better,50.0,70.0,,,,54.0,WV
2020,Republican,Low Income,Same,3.0,Same,3.0,Worse,0.0,0.0,,,,13.0,GA
2020,,Upper Middle Income,Larger,1.0,Worse,5.0,Same,15.0,30.0,,,,6.0,CA
2020,Republican,Upper Middle Income,Larger,1.0,Better,1.0,Same,50.0,50.0,,,,48.0,TX
2020,Republican,High Income,Same,3.0,Worse,4.0,Better,60.0,50.0,,,,1.0,AL
2020,Republican,Upper Middle Income,Larger,2.0,Worse,5.0,Better,30.0,0.0,,,,40.0,OK
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,40.0,60.0,,,,23.0,ME
2020,Republican,Middle Income,Larger,1.0,Same,3.0,Same,50.0,35.0,,,,12.0,FL
2020,Republican,Low Income,Same,3.0,Better,1.0,Same,50.0,40.0,,,,6.0,CA
2020,Republican,Upper Middle Income,Larger,1.0,Worse,5.0,Better,60.0,30.0,,,,37.0,NC
2020,,Upper Middle Income,Larger,2.0,,,Better,70.0,30.0,,,,6.0,CA
2020,,Low Income,Larger,1.0,Worse,5.0,Worse,60.0,70.0,,,,37.0,NC
2020,Republican,Low Income,Larger,2.0,Worse,5.0,Better,0.0,30.0,,,,40.0,OK
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,25.0,35.0,,,,51.0,VA
2020,,Middle Income,Larger,1.0,Worse,5.0,Worse,99.0,99.0,,,,49.0,UT
2020,,Low Income,Larger,1.0,Worse,5.0,Worse,70.0,40.0,,,,12.0,FL
2020,,Middle Income,Smaller,4.0,Worse,4.0,Better,99.0,99.0,,,,48.0,TX
2020,Democrat,High Income,Larger,1.0,Worse,5.0,Worse,15.0,50.0,,,,39.0,OH
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,60.0,85.0,,,,48.0,TX
2020,,Low Income,Larger,2.0,Worse,5.0,Worse,99.0,99.0,,,,6.0,CA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,50.0,60.0,,,,8.0,CO
2020,,Upper Middle Income,Larger,1.0,Worse,5.0,Same,99.0,99.0,,,,17.0,IL
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,30.0,85.0,,,,53.0,WA
2020,Democrat,Low Income,Larger,1.0,Worse,4.0,,60.0,70.0,,,,42.0,PA
2020,,Low Income,Larger,2.0,Worse,4.0,Same,50.0,60.0,,,,44.0,RI
2020,Republican,Middle Income,Larger,1.0,Worse,5.0,Worse,60.0,40.0,,,,48.0,TX
2020,Republican,Middle Income,Larger,2.0,Worse,4.0,Better,70.0,85.0,,,,36.0,NY
2020,Republican,Middle Income,Larger,1.0,Better,1.0,Better,0.0,50.0,,,,12.0,FL
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,70.0,95.0,,,,42.0,PA
2020,,Upper Middle Income,Larger,1.0,Worse,4.0,Same,40.0,50.0,,,,54.0,WV
2020,Republican,Middle Income,Larger,1.0,Same,3.0,Better,65.0,60.0,,,,30.0,MT
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,30.0,70.0,,,,6.0,CA
2020,Republican,Middle Income,Larger,1.0,Worse,4.0,Better,40.0,30.0,,,,49.0,UT
2020,Democrat,Middle Income,Larger,1.0,Same,3.0,Better,50.0,97.0,,,,51.0,VA
2020,Republican,High Income,Larger,1.0,Worse,5.0,Better,70.0,50.0,,,,40.0,OK
2020,Democrat,Middle Income,Larger,1.0,Worse,4.0,Worse,15.0,70.0,,,,26.0,MI
2020,,Low Income,Larger,1.0,Worse,5.0,Same,99.0,99.0,,,,1.0,AL
2020,,Low Income,Same,3.0,Better,2.0,Same,70.0,60.0,,,,46.0,SD
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,60.0,50.0,,,,12.0,FL
2020,,Middle Income,Same,3.0,Worse,5.0,Better,99.0,99.0,,,,24.0,MD
2020,Republican,Middle Income,Same,3.0,Worse,5.0,Better,30.0,50.0,,,,36.0,NY
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Worse,85.0,50.0,,,,12.0,FL
2020,Republican,Middle Income,Same,3.0,Better,1.0,Better,85.0,50.0,,,,12.0,FL
2020,,Low Income,Larger,2.0,Worse,4.0,Worse,99.0,99.0,,,,42.0,PA
2020,,Low Income,Larger,1.0,Worse,5.0,Better,99.0,99.0,,,,11.0,DC
2020,Republican,Low Income,Larger,2.0,Worse,4.0,Same,60.0,70.0,,,,31.0,NE
2020,Republican,Upper Middle Income,Larger,1.0,Worse,5.0,Same,70.0,70.0,,,,53.0,WA
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,45.0,70.0,,,,42.0,PA
2020,Republican,Middle Income,Larger,2.0,Worse,4.0,Same,50.0,40.0,,,,13.0,GA
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Same,60.0,50.0,,,,36.0,NY
2020,Republican,Upper Middle Income,Larger,1.0,Worse,5.0,Better,70.0,30.0,,,,21.0,KY
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,50.0,97.0,,,,42.0,PA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,40.0,50.0,,,,36.0,NY
2020,Democrat,Low Income,Same,3.0,Same,3.0,Same,60.0,50.0,,,,49.0,UT
2020,,Upper Middle Income,Larger,1.0,Same,3.0,Same,99.0,99.0,,,,4.0,AZ
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,40.0,60.0,,,,50.0,VT
2020,,Upper Middle Income,Larger,1.0,Worse,5.0,Better,99.0,99.0,,,,6.0,CA
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Better,50.0,0.0,,,,13.0,GA
2020,,Upper Middle Income,Same,3.0,Same,3.0,Better,99.0,99.0,,,,12.0,FL
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,60.0,70.0,,,,25.0,MA
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Worse,70.0,85.0,,,,42.0,PA
2020,Republican,Middle Income,Same,3.0,Same,3.0,Better,55.0,45.0,,,,48.0,TX
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,4.0,Better,99.0,99.0,,,,48.0,TX
2020,Democrat,Middle Income,Larger,1.0,Same,3.0,Same,30.0,97.0,,,,39.0,OH
2020,,Middle Income,Same,3.0,Same,3.0,Same,50.0,15.0,,,,39.0,OH
2020,Republican,Middle Income,Larger,1.0,Better,2.0,Same,85.0,85.0,,,,18.0,IN
2020,,Middle Income,Same,3.0,,,,99.0,99.0,,,,48.0,TX
2020,Republican,Middle Income,Larger,2.0,Worse,5.0,Better,70.0,50.0,,,,55.0,WI
2020,Republican,Low Income,Same,3.0,Better,1.0,Better,15.0,50.0,,,,18.0,IN
2020,,High Income,Larger,2.0,Worse,5.0,Worse,99.0,99.0,,,,24.0,MD
2020,,Middle Income,Smaller,4.0,Same,3.0,Worse,99.0,99.0,,,,21.0,KY
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,99.0,99.0,,,,12.0,FL
2020,,Low Income,Larger,1.0,Worse,5.0,Better,15.0,85.0,,,,8.0,CO
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,60.0,50.0,,,,42.0,PA
2020,,Middle Income,Larger,1.0,Worse,5.0,Better,30.0,50.0,,,,8.0,CO
2020,,Upper Middle Income,Larger,2.0,Worse,4.0,Better,99.0,99.0,,,,13.0,GA
2020,Republican,Low Income,Same,3.0,Better,1.0,Better,50.0,40.0,,,,19.0,IA
2020,Republican,Low Income,Larger,1.0,Worse,4.0,Better,50.0,50.0,,,,55.0,WI
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,30.0,70.0,,,,53.0,WA
2020,Democrat,Middle Income,Same,3.0,Worse,5.0,Worse,60.0,50.0,,,,48.0,TX
2020,Democrat,Low Income,Larger,1.0,Worse,4.0,,60.0,85.0,,,,25.0,MA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,15.0,60.0,,,,8.0,CO
2020,Republican,Middle Income,Larger,2.0,Same,3.0,Better,80.0,50.0,,,,6.0,CA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,40.0,15.0,,,,37.0,NC
2020,Republican,Upper Middle Income,Larger,1.0,Worse,5.0,Better,50.0,60.0,,,,12.0,FL
2020,Democrat,Low Income,Larger,2.0,Worse,5.0,Worse,70.0,30.0,,,,26.0,MI
2020,,Upper Middle Income,Same,3.0,Same,3.0,,99.0,99.0,,,,39.0,OH
2020,,Middle Income,Larger,2.0,Worse,5.0,Worse,99.0,99.0,,,,23.0,ME
2020,Democrat,Low Income,Larger,1.0,Worse,4.0,Worse,50.0,50.0,,,,27.0,MN
2020,Democrat,Low Income,Same,3.0,Same,3.0,Worse,70.0,60.0,,,,12.0,FL
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,15.0,70.0,,,,9.0,CT
2020,,Upper Middle Income,Larger,1.0,Worse,5.0,Better,99.0,99.0,,,,51.0,VA
2020,,Low Income,Larger,2.0,Worse,5.0,Worse,50.0,40.0,,,,17.0,IL
2020,,Low Income,Same,3.0,Worse,5.0,Same,60.0,50.0,,,,37.0,NC
2020,Democrat,Low Income,Same,3.0,Worse,4.0,Better,60.0,50.0,,,,6.0,CA
2020,,Upper Middle Income,Larger,2.0,Worse,4.0,Same,60.0,40.0,,,,26.0,MI
2020,Democrat,Low Income,Same,3.0,Worse,5.0,Better,70.0,85.0,,,,13.0,GA
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Better,25.0,40.0,,,,42.0,PA
2020,,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,99.0,99.0,,,,6.0,CA
2020,,Low Income,Larger,1.0,Worse,5.0,Better,0.0,50.0,,,,17.0,IL
2020,Democrat,Middle Income,Larger,1.0,Same,3.0,Better,70.0,85.0,,,,18.0,IN
2020,Democrat,Low Income,Larger,1.0,Better,2.0,Worse,40.0,50.0,,,,39.0,OH
2020,Republican,Middle Income,Same,3.0,Worse,5.0,Worse,70.0,40.0,,,,54.0,WV
2020,,Upper Middle Income,Larger,2.0,Same,3.0,Same,99.0,99.0,,,,25.0,MA
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Better,15.0,60.0,,,,54.0,WV
2020,,Low Income,Larger,1.0,Worse,4.0,Worse,99.0,99.0,,,,29.0,MO
2020,,Middle Income,Same,3.0,Worse,5.0,Better,50.0,60.0,,,,8.0,CO
2020,Republican,Low Income,Larger,1.0,Worse,5.0,Worse,0.0,50.0,,,,45.0,SC
2020,,Middle Income,Larger,2.0,Better,2.0,Same,50.0,50.0,,,,38.0,ND
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,40.0,97.0,,,,12.0,FL
2020,Republican,Upper Middle Income,Same,3.0,Worse,5.0,Better,75.0,50.0,,,,42.0,PA
2020,Democrat,Middle Income,Larger,2.0,Worse,5.0,Worse,40.0,60.0,,,,25.0,MA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,50.0,70.0,,,,6.0,CA
2020,Republican,Upper Middle Income,Same,3.0,Better,1.0,,60.0,40.0,,,,42.0,PA
2020,Democrat,Low Income,Same,3.0,Same,3.0,Worse,85.0,50.0,,,,17.0,IL
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Worse,25.0,40.0,,,,27.0,MN
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,40.0,70.0,,,,6.0,CA
2020,Republican,Low Income,Same,3.0,Worse,4.0,Same,85.0,85.0,,,,21.0,KY
2020,,Middle Income,Larger,1.0,Worse,4.0,Better,99.0,99.0,,,,6.0,CA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,0.0,60.0,,,,12.0,FL
2020,Democrat,Middle Income,Larger,2.0,Worse,5.0,Same,40.0,0.0,,,,36.0,NY
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,15.0,70.0,,,,41.0,OR
2020,,Low Income,Same,3.0,Same,3.0,Same,50.0,97.0,,,,36.0,NY
2020,Republican,Low Income,Larger,2.0,Worse,5.0,Same,30.0,60.0,,,,12.0,FL
2020,Democrat,Low Income,Larger,1.0,Worse,4.0,Better,30.0,50.0,,,,48.0,TX
2020,Democrat,Middle Income,Larger,2.0,Worse,5.0,Better,50.0,60.0,,,,36.0,NY
2020,Democrat,Low Income,Larger,1.0,Better,2.0,Worse,97.0,60.0,,,,47.0,TN
2020,Republican,Low Income,Larger,1.0,Better,1.0,Same,70.0,30.0,,,,12.0,FL
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Better,70.0,85.0,,,,5.0,AR
2020,Republican,Middle Income,Larger,2.0,Worse,4.0,Better,70.0,70.0,,,,6.0,CA
2020,,Low Income,Larger,1.0,Same,3.0,Same,50.0,50.0,,,,6.0,CA
2020,,Middle Income,Larger,2.0,Worse,5.0,Better,99.0,99.0,,,,36.0,NY
2020,Democrat,Middle Income,Same,3.0,Worse,5.0,Worse,60.0,60.0,,,,55.0,WI
2020,Republican,Low Income,Larger,1.0,Worse,4.0,Worse,86.0,86.0,,,,18.0,IN
2020,,Middle Income,Smaller,4.0,Worse,5.0,Better,99.0,99.0,,,,48.0,TX
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,60.0,60.0,,,,51.0,VA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,50.0,97.0,,,,6.0,CA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,40.0,70.0,,,,34.0,NJ
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Better,50.0,70.0,,,,27.0,MN
2020,Republican,Upper Middle Income,Same,3.0,Same,3.0,Better,60.0,30.0,,,,4.0,AZ
2020,,Low Income,Larger,1.0,Worse,5.0,Worse,50.0,70.0,,,,6.0,CA
2020,Democrat,Upper Middle Income,Larger,1.0,,,Better,60.0,60.0,,,,8.0,CO
2020,Democrat,Middle Income,Larger,2.0,Worse,5.0,Better,50.0,60.0,,,,51.0,VA
2020,,Upper Middle Income,,,Worse,5.0,Better,99.0,99.0,,,,6.0,CA
2020,Democrat,Low Income,Same,3.0,Better,1.0,Same,85.0,50.0,,,,45.0,SC
2020,,Middle Income,Larger,1.0,Worse,5.0,Better,20.0,80.0,,,,39.0,OH
2020,Republican,Middle Income,Same,3.0,Worse,4.0,Same,30.0,10.0,,,,42.0,PA
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,20.0,97.0,,,,48.0,TX
2020,Democrat,Low Income,Larger,2.0,Worse,5.0,Worse,40.0,70.0,,,,47.0,TN
2020,Republican,Low Income,Smaller,4.0,Better,1.0,Better,40.0,60.0,,,,49.0,UT
2020,Republican,Low Income,,,Worse,4.0,Better,50.0,60.0,,,,12.0,FL
2020,Republican,Middle Income,Same,3.0,Same,3.0,Same,99.0,99.0,,,,22.0,LA
2020,,Low Income,Larger,2.0,Worse,5.0,Same,50.0,40.0,,,,51.0,VA
2020,Democrat,Upper Middle Income,Larger,1.0,Same,3.0,Same,60.0,15.0,,,,24.0,MD
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Same,70.0,70.0,,,,6.0,CA
2020,Democrat,Middle Income,Larger,1.0,Worse,4.0,Same,60.0,85.0,,,,49.0,UT
2020,Republican,Middle Income,Same,3.0,Worse,5.0,Same,30.0,15.0,,,,4.0,AZ
2020,Democrat,Low Income,Larger,2.0,Worse,5.0,Same,40.0,40.0,,,,42.0,PA
2020,Republican,Upper Middle Income,Larger,2.0,Same,3.0,Better,60.0,70.0,,,,42.0,PA
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,50.0,70.0,,,,6.0,CA
2020,,Low Income,Same,3.0,Worse,4.0,Better,40.0,40.0,,,,12.0,FL
2020,Democrat,Upper Middle Income,Larger,2.0,Worse,5.0,Better,50.0,60.0,,,,42.0,PA
2020,Republican,Low Income,Larger,2.0,Same,3.0,Same,50.0,50.0,,,,1.0,AL
2020,,Low Income,Same,3.0,Better,1.0,Same,99.0,99.0,,,,45.0,SC
2020,Republican,Upper Middle Income,Larger,2.0,Worse,5.0,Better,40.0,98.0,,,,18.0,IN
2020,Republican,Middle Income,Smaller,5.0,Better,1.0,Better,50.0,40.0,,,,26.0,MI
2020,Republican,High Income,Larger,2.0,Better,1.0,Better,0.0,0.0,,,,6.0,CA
2020,,High Income,Larger,1.0,Worse,5.0,Worse,99.0,99.0,,,,47.0,TN
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Better,10.0,85.0,,,,17.0,IL
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,70.0,60.0,,,,47.0,TN
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Worse,0.0,90.0,,,,41.0,OR
2020,Republican,Low Income,Larger,1.0,Worse,5.0,Same,85.0,40.0,,,,22.0,LA
2020,,Upper Middle Income,,,Worse,5.0,Better,99.0,99.0,,,,5.0,AR
2020,Republican,Middle Income,Same,3.0,Worse,5.0,Same,50.0,50.0,,,,12.0,FL
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,40.0,70.0,,,,6.0,CA
2020,Democrat,Low Income,Larger,1.0,Same,3.0,Worse,40.0,60.0,,,,27.0,MN
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,25.0,80.0,,,,4.0,AZ
2020,,Low Income,Larger,2.0,Better,1.0,Better,60.0,60.0,,,,47.0,TN
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,50.0,85.0,,,,25.0,MA
2020,Republican,Middle Income,Same,3.0,Better,1.0,Better,40.0,15.0,,,,37.0,NC
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,70.0,70.0,,,,36.0,NY
2020,Republican,Middle Income,Larger,1.0,Worse,5.0,Better,55.0,80.0,,,,48.0,TX
2020,Republican,Middle Income,Larger,1.0,Worse,5.0,Better,40.0,0.0,,,,26.0,MI
2020,,Middle Income,Larger,1.0,Worse,5.0,Better,99.0,99.0,,,,41.0,OR
2020,Republican,Middle Income,Larger,1.0,Better,2.0,Better,0.0,0.0,,,,4.0,AZ
2020,Republican,Middle Income,Same,3.0,Worse,4.0,Same,75.0,40.0,,,,39.0,OH
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Same,50.0,50.0,,,,11.0,DC
2020,Democrat,Middle Income,Larger,1.0,Worse,4.0,Same,50.0,50.0,,,,15.0,HI
2020,,Upper Middle Income,Larger,1.0,Worse,4.0,Worse,99.0,99.0,,,,17.0,IL
2020,,Upper Middle Income,Larger,2.0,Worse,4.0,Better,99.0,99.0,,,,20.0,KS
2020,Democrat,Middle Income,Larger,2.0,Worse,5.0,Same,40.0,85.0,,,,29.0,MO
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Better,30.0,70.0,,,,53.0,WA
2020,,Middle Income,Same,3.0,Worse,5.0,Same,5.0,20.0,,,,13.0,GA
2020,Democrat,Upper Middle Income,Same,3.0,Same,3.0,Same,40.0,30.0,,,,19.0,IA
2020,,Middle Income,Larger,1.0,Worse,5.0,Same,99.0,99.0,,,,21.0,KY
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Same,40.0,70.0,,,,12.0,FL
2020,,Middle Income,Same,3.0,Better,1.0,Better,99.0,99.0,,,,24.0,MD
2020,Democrat,Low Income,Larger,1.0,Worse,5.0,Better,30.0,85.0,,,,50.0,VT
2020,Republican,Middle Income,Same,3.0,Better,1.0,Better,50.0,0.0,,,,55.0,WI
2020,Republican,Low Income,Larger,1.0,Same,3.0,Same,45.0,40.0,,,,29.0,MO
2020,Republican,Middle Income,Smaller,4.0,Better,1.0,Better,97.0,0.0,,,,4.0,AZ
2020,Republican,Upper Middle Income,Larger,1.0,Worse,5.0,Better,70.0,97.0,,,,17.0,IL
2020,Democrat,Low Income,Same,3.0,Worse,5.0,Worse,97.0,97.0,,,,42.0,PA
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Better,10.0,70.0,,,,27.0,MN
2020,,Low Income,Larger,2.0,Better,2.0,Better,40.0,40.0,,,,29.0,MO
2020,Republican,Upper Middle Income,Larger,2.0,Worse,5.0,Better,70.0,60.0,,,,12.0,FL
2020,,Low Income,Smaller,4.0,Worse,5.0,Better,30.0,50.0,,,,22.0,LA
2020,Democrat,Low Income,Larger,2.0,Worse,5.0,Better,50.0,60.0,,,,26.0,MI
2020,Democrat,Low Income,Larger,1.0,Same,3.0,Worse,30.0,85.0,,,,42.0,PA
2020,Democrat,High Income,Larger,1.0,Worse,5.0,Same,50.0,90.0,,,,10.0,DE
2020,,Middle Income,Larger,1.0,Worse,5.0,Better,99.0,99.0,,,,50.0,VT
2020,Republican,Middle Income,Larger,1.0,Worse,5.0,Worse,50.0,15.0,,,,48.0,TX
2020,Republican,Upper Middle Income,Larger,2.0,Worse,5.0,Better,70.0,40.0,,,,8.0,CO
2020,Republican,Low Income,Larger,1.0,Better,1.0,Same,60.0,50.0,,,,13.0,GA
2020,Democrat,Upper Middle Income,Larger,2.0,Worse,5.0,Same,40.0,70.0,,,,53.0,WA
2020,,Middle Income,Larger,2.0,Worse,5.0,Better,99.0,99.0,,,,55.0,WI
2020,Republican,Low Income,Larger,1.0,Worse,4.0,Better,70.0,40.0,,,,41.0,OR
2020,,Middle Income,Larger,1.0,Worse,5.0,Better,99.0,99.0,,,,48.0,TX
2020,,Low Income,Larger,2.0,Better,2.0,Worse,0.0,99.0,,,,48.0,TX
2020,,Low Income,Same,3.0,Worse,4.0,Same,70.0,60.0,,,,45.0,SC
2020,Democrat,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,40.0,85.0,,,,17.0,IL
2020,Democrat,Middle Income,Larger,1.0,Worse,5.0,Worse,60.0,90.0,,,,21.0,KY
2020,Democrat,Middle Income,Same,3.0,Worse,4.0,Better,40.0,70.0,,,,36.0,NY
